comment_id,video_id,author_channel_id,channel_id,channel_name,category,texto_original,texto_limpio,sentimiento,etiqueta_modelo,prob_negativo,prob_neutral,prob_positivo,confianza,margen_confianza,baja_confianza,community
UgyvMO5z1LjtvyRIIxd4AaABAg,is3Mk5oC19g,UCk4O-J1BhoqPmig1KLGJePA,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,Claro....hechor y consentidor pena por igual😮😮😮😮😮😮😮,claro hechor consentidor pena igual,neutral,NEU,0.08260039240121841,0.7397220134735107,0.17767763137817383,0.7397220134735107,0.5620443820953369,False,3.0
UgyvSxtnuw9xRiNU5tl4AaABAg,j43HgwYFKfk,UCUoYsrx1oZnCZ0usbBJn4fA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Ese Luis Cordón, si que es valiente el resto de consejeros son lame botas",luis cordón valiente resto consejeros lame botas,negativo,NEG,0.9324464201927185,0.04015922173857689,0.027394330129027367,0.9324464201927185,0.8922871984541416,False,3.0
UgyxvyPVCur3jgc_1mx4AaABAg,b_Hkrkl3adA,UCHu8x4MVkayU6VgwVKd--MQ,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,Asquerosos dilicuentes empresas del belzebu y Buda asqueroso gobierno chueco del Don Arévalo nada hace por la población Guatemalteca y los asquerosas y asquerosos diputados del congreso de la república,asquerosos dilicuentes empresas belzebu buda asqueroso gobierno chueco don arévalo nada población guatemalteca asquerosas asquerosos diputados congreso república,negativo,NEG,0.9741942882537842,0.01986255683004856,0.005943150259554386,0.9741942882537842,0.9543317314237356,False,7.0
UgyypM6Ts6Ut_EuFcdN4AaABAg,n8iP75gIpmw,UC-jS_kA9w-OmpupXDx156Rg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Y pueblo muriéndose del ambre ve hijos de su mera madre,pueblo muriéndose ambre ve hijos mera madre,negativo,NEG,0.9705045819282532,0.02247430756688118,0.007021124940365553,0.9705045819282532,0.948030274361372,False,1.0
Ugyyx5lXrgFXsraCIMh4AaABAg,n8iP75gIpmw,UC9vMq1YF-e7C-VO0SHkbUTA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,P..   si tengo hambre que le quitó un pedazo de ferrocarril mi...,p tengo hambre quitó pedazo ferrocarril,negativo,NEG,0.6958326101303101,0.29435744881629944,0.009809901937842369,0.6958326101303101,0.4014751613140106,False,1.0
UgyzKNq94Z4Y2GSth514AaABAg,yLZS3JiEBg8,UChT7pzGytNd92Nmvi-zuWog,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,vine del instagram!,vine instagram,neutral,NEU,0.0767425000667572,0.607589840888977,0.31566765904426575,0.607589840888977,0.2919221818447113,False,4.0
Ugyzgy-Lqlq6CTb4GPB4AaABAg,n8iP75gIpmw,UChZknRmJkeGeQk0-mQuhDOg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Y porqué no lo hacen  en lugares más sencillos pero como todos estos son iguales solo piensan en hartarse bien por eso salen como Rodriguez arzu  a costillas del pueblo,hacen lugares sencillos todos iguales solo piensan hartarse bien salen rodriguez arzu costillas pueblo,negativo,NEG,0.9409881234169006,0.051754023879766464,0.0072577646933496,0.9409881234169006,0.8892340995371342,False,1.0
UgyzzIxBoO0_7kX1EWJ4AaABAg,WIUZtitfLRw,UCOARn3hnfkB7-_Rwa8Hoqcw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Muy cierto, mi mamá en este momento esta incapacitada de una pierna y hemos vivido lo que es caminar en aceras altas, ineptas, absurdamente pequeñas y además dañadas.",cierto mamá momento incapacitada pierna hemos vivido caminar aceras altas ineptas absurdamente pequeñas además dañadas,negativo,NEG,0.9826697111129761,0.01448433194309473,0.002845993498340249,0.9826697111129761,0.9681853791698813,False,4.0
Ugz-XNtfLx0lzcoHUXN4AaABAg,b_Hkrkl3adA,UC9Wp6vL5oCU37qC3Aj94WZA,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,"Que comando mierd@ mejor de todas maneras tenemos que seguir trabajando, más gasto cuando ellos tapan.",comando mierd mejor todas maneras tenemos seguir trabajando gasto tapan,negativo,NEG,0.9518795609474182,0.037947993725538254,0.01017251331359148,0.9518795609474182,0.91393156722188,False,7.0
Ugz158DoUO_zyZlglG14AaABAg,06mFNPU0aB8,UCIXLDYqR_syskKRJy_x9W9Q,UCVpSRoZgngfSL03Nlbjtq9A,Noti7,News & Politics,Inglés,inglés,neutral,NEU,0.34353646636009216,0.5069614052772522,0.14950217306613922,0.5069614052772522,0.16342493891716003,True,2.0
Ugz1TFgP101cP3SQAW94AaABAg,n8iP75gIpmw,UCYN4wSQ1Sx4_LurxLlW7MPg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Esas no son cosas minuciosas como dice el diputado Nery Rodas ya todos los diputados saben que les dieron orden de no gastar el dinero del pueblo para almuerzos de diputados y el w que quiere que  no nos digan nada porque son cosas como que no vale nada contarlo,si gastaron ese dinero que se los cobren a los diputados,están viendo qué hay personas muriendo de hambre y ellos bien Gracias dándose la gran vida que lo paguen con su sueldo que para eso ganan bien sin vergüenzas vividores,pues que lo paguen para ustedes es poco dos mil quetzales pero para nosotros los pobres es mucho dinero no importa que sea menor gasto pero entiendan que ya no,y si ustedes trabajan que sea en horas adecuadas y no en horas de comidas,y si usted dice que es muy poco el dinero entonces renuncien y busquen otro trabajo porque hay sueldos que ganan el mínimo y de ahí tienen que pagar todo imagínese señor por favor?",cosas minuciosas dice diputado nery rodas todos diputados saben dieron orden gastar dinero pueblo almuerzos diputados w quiere digan nada cosas vale nada contarlo gastaron dinero cobren diputados viendo personas muriendo hambre bien gracias dándose gran vida paguen sueldo ganan bien vergüenzas vividores pues paguen ustedes dos mil quetzales nosotros pobres dinero importa menor gasto entiendan ustedes trabajan horas adecuadas horas comidas usted dice dinero entonces renuncien busquen trabajo sueldos ganan mínimo ahí tienen pagar imagínese señor favor,negativo,NEG,0.9415380954742432,0.05200288072228432,0.00645909458398819,0.9415380954742432,0.8895352147519588,False,1.0
Ugz1VUKAy1iuwk_x2jN4AaABAg,yLZS3JiEBg8,UCTTILH6QCIxbTnEWxwRqs1g,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,La próxima habla de la harina de trigo.,próxima habla harina trigo,neutral,NEU,0.07585085928440094,0.8709691762924194,0.05317999795079231,0.8709691762924194,0.7951183170080185,False,4.0
Ugz1kbHjtN-jQUk3sWd4AaABAg,n8iP75gIpmw,UC5bG9nc_JV3FsNP2KseQiYw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Nombre.... Tenía razon el loco Taracena!!!!! Los diputados siempre iban a decir q no les alcanza el salario de 25 mil. Y uno von salario mínimo tiene q ver cómo le hace para q le alcance!!! Entonces q busquen otro trabajo!!! Es el colmo plata hay lo q pasa q los políticos como el se lo gastan en hartazon!!!!😡😡😡😡,nombre tenía razon loco taracena diputados siempre iban decir q alcanza salario mil von salario mínimo q ver q alcance entonces q busquen trabajo colmo plata q pasa q políticos gastan hartazon,negativo,NEG,0.955208420753479,0.04070918634533882,0.0040823919698596,0.955208420753479,0.9144992344081402,False,1.0
Ugz200h27x5RIAnswQd4AaABAg,n8iP75gIpmw,UCKDR0f2fu2UzWL8mBv5-BHw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"PERO ESTOS QUE ESTAN ENTREVISTANDO AL DIPUTADO NERY RODAS PORQUE 
NO LE PREGUNTARON A LA LEGISLATURA ANTERIOR TODOS LOS GASTOS  QUE HHACIAN.
 :face-blue-smiling: ASI ES LA ANTERIOR LEGISLATURA PAGABAN HASTA PORQUE IBAN AL BAÑO.
SR. RODAS..DEJE A ESTOS QUE LO ESTAN ENTREVISTANDO QUE LE PREGUNTEN
A SU MADRE.
LO QUE AFECTO EN GRANDE EL PAIS,ESOS ROBOS DE  jimmy morales / giammattei.
ALEGANDO POR UNA FACTURA DE Q.2,OOO. O,  MENOS.
  👁giammattei  ROBO MILLONES DE MILLONES Y ESTOS CORRUPTOS ENTREVISTADORES hablando de desnutricion ???  pregunten a giammattei,vive en
el pais todavia...vayan a buscarlo.
JAMAS LE HIZIERON NUNCA UNA PREGUNTA ACERCA DE LOS GASTOS QUE HACIA.
👁 toda empresa privada o gubernamental,PAGAN SUS GASTOS PARA LAS REUNIONESS
QUE LES TOCA HACER.
VAYAN A BUSCAR A allan rodriguez por ej...alvaro arzu...esos si son CORRUPTOS.",entrevistando diputado nery rodas preguntaron legislatura anterior todos gastos hhacian face blue smiling asi anterior legislatura pagaban iban baño sr rodas deje entrevistando pregunten madre afecto grande pais robos jimmy morales giammattei alegando factura q ooo menos giammattei robo millones millones corruptos entrevistadores hablando desnutricion pregunten giammattei vive pais todavia vayan buscarlo jamas hizieron nunca pregunta acerca gastos hacia toda empresa privada gubernamental pagan gastos reunioness toca hacer vayan buscar allan rodriguez ej alvaro arzu corruptos,negativo,NEG,0.8929553031921387,0.10016731917858124,0.00687730498611927,0.8929553031921387,0.7927879840135574,False,1.0
Ugz26waEPWK6VtsenFZ4AaABAg,PjmxCj-a9Hg,UCNIeXbV_mEwpa412h1aqUWw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Dios. Los cria. Y El.....los coruptos. Siempre. Van de la Mano....,dios cria coruptos siempre van mano,neutral,NEU,0.08215202391147614,0.4728100001811981,0.44503793120384216,0.4728100001811981,0.027772068977355957,True,2.0
Ugz26waEPWK6VtsenFZ4AaABAg.ALglV0O_2mtALgq1_mUSB_,PjmxCj-a9Hg,UCbYoNG5J3Au5BqtbXogfEFw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Ud y quienes mas😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,ud quienes,neutral,NEU,0.11693809926509857,0.7346852421760559,0.1483766883611679,0.7346852421760559,0.586308553814888,False,2.0
Ugz2Y0LOPaJfoV8R01d4AaABAg,n8iP75gIpmw,UCl0ekS9Tt0jJGtOEM18S63w,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,paaajaaaasss,paaajaaaasss,neutral,NEU,0.2110443264245987,0.5705322623252869,0.21842333674430847,0.5705322623252869,0.3521089255809784,True,1.0
Ugz5OziU6YjREVjZJUZ4AaABAg,PjmxCj-a9Hg,UCVQf0tzL7xRzFJsABVVULpg,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,El estado de Colombia fue el verdugo de Uribe.. cuando sienten q alguien les enfrenta con la verdad se acobardan.. igual pasa con el ejecutivo de Guatemala.. bueno en fin arevalo es compadre de petro.  0igo a este presidente y solo mentiras salen de du bocata..  HDP,colombia verdugo uribe sienten q alguien enfrenta verdad acobardan igual pasa ejecutivo guatemala bueno fin arevalo compadre petro igo presidente solo mentiras salen du bocata hdp,negativo,NEG,0.9586173295974731,0.03397442027926445,0.007408287841826677,0.9586173295974731,0.9246429093182087,False,2.0
Ugz6naDsqtHsbONkRBl4AaABAg,b_Hkrkl3adA,UCsUCN0Yq_UyTvKjOJLmNrnQ,UCEepOY2svuxbsJ-zsAPT9Fg,PrensaLibreOficial,News & Politics,Vamos a paralizar todo el pais talvez asi entiende este gibierno medrioque,vamos paralizar pais talvez asi entiende gibierno medrioque,negativo,NEG,0.775039553642273,0.2028212547302246,0.022139260545372963,0.775039553642273,0.5722182989120483,False,1.0
Ugz76M4X7jXyiAqAC_d4AaABAg,n8iP75gIpmw,UCsSXdJct-nsS8DsABoEsaYA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Pues deberían establecer viáticos cuando los trabajos sean institucionales, eso seria más legal. Ponga una tabla de viáticos, ejemplo: desayuno 60, almuerzo 100, cena 60; hospedaje 150.",pues deberían establecer viáticos trabajos sean institucionales seria legal ponga tabla viáticos ejemplo desayuno almuerzo cena hospedaje,neutral,NEU,0.04639561474323273,0.8850528597831726,0.06855149567127228,0.8850528597831726,0.8165013641119003,False,1.0
Ugz76M4X7jXyiAqAC_d4AaABAg.A7j4tx1RMDbA7oQQlZnZR4,n8iP75gIpmw,UC9xr9QvIcDvoZNUX5f-jaZw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Es que ellos tienen un rubro para comidas hasta por 10,000quetzales pero ellos principalmente los de junta directiva dijeron que  no tocarían ese dinero que ellos comerían de su bolsillo",tienen rubro comidas quetzales principalmente junta directiva dijeron tocarían dinero comerían bolsillo,negativo,NEG,0.5564224123954773,0.4079417884349823,0.03563586622476578,0.5564224123954773,0.148480623960495,True,1.0
Ugz7WPxTOQEwmZpnx_V4AaABAg,n8iP75gIpmw,UCi1b_TRQfgO1Z9O2gNGGWNA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Ahora se destapo la CORRUPCION Q EXISTIA Y AHORA SE CONTAMINO despues de ampliacion ahora DEUDAS a la Comunidad Internacional por PRESTAMOS para carreteras, ademas CONCESIONES A AEROPUERTOS, PUERTOS, LAS MISMAS CARRETERAS, todos millonario, EUROBONOS, vender al pais y CANASTA BASICA A Q10,000 todo lo van hacer PERO ESE DINERO QUE OBTENGAN SERA REGALO DEL 👹👹👹 Xq DIOS dara justicia en su momento la JUSTICIA DE DIOS con sus hijitos sera IMPLACABLE y omnipotente🇬🇹🇬🇹🇬🇹🇬🇹",ahora destapo corrupcion q existia ahora contamino despues ampliacion ahora deudas comunidad internacional prestamos carreteras ademas concesiones aeropuertos puertos mismas carreteras todos millonario eurobonos vender pais canasta basica q van hacer dinero obtengan sera regalo xq dios dara justicia momento justicia dios hijitos sera implacable omnipotente,negativo,NEG,0.7945622205734253,0.18282188475131989,0.022615959867835045,0.7945622205734253,0.6117403358221054,False,1.0
Ugz8BbgcucTeHAjfvqJ4AaABAg,n8iP75gIpmw,UCpl8rF8uv_8uui-QRvuJaRA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Señores con el salario de este señor almuerzo asta las ocho dela noche y me como un tortrix que vale la pena,señores salario señor almuerzo asta ocho dela noche tortrix vale pena,positivo,POS,0.00507003627717495,0.07851910591125488,0.9164108633995056,0.9164108633995056,0.8378917574882507,False,1.0
Ugz8fJcHTKHoEWJPwWt4AaABAg,j43HgwYFKfk,UClhMWQ7XKWywYvbRnuf8QsA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Como sabes que son pajas, si las tienes dwvuelvelas.",sabes pajas tienes dwvuelvelas,neutral,NEU,0.22096508741378784,0.7303745150566101,0.04866029694676399,0.7303745150566101,0.5094094276428223,False,3.0
Ugz8hBV9j2KQGtMhPUR4AaABAg,is3Mk5oC19g,UC4kg7zuTfqQKLd2bkZrSYBA,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,Sinverguenza la ley maya y luego preso.,sinverguenza ley maya luego preso,negativo,NEG,0.8151357769966125,0.1439972221851349,0.04086695611476898,0.8151357769966125,0.6711385548114777,False,3.0
Ugz8pKFUmjVv-zF8lvJ4AaABAg,n8iP75gIpmw,UCOLGv5Pf6BF2wFcwUzgcvHg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,La única que se filtro el mismo lo dijo son unos muertos de amber todos lis diputados tienen que pagar con su dinero para eso tienen un sueldo  no sean sucios,única filtro mismo dijo muertos amber todos lis diputados tienen pagar dinero tienen sueldo sean sucios,negativo,NEG,0.9415966272354126,0.050890225917100906,0.007513100281357765,0.9415966272354126,0.8907064013183117,False,1.0
UgzBnKyfiTTp9djPTh54AaABAg,OkXlHx0hx-8,UCbNanjFI51cwGqMAb2rOrBw,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,News & Politics,Fe esperanza oración perseverantes diariamente paz bien verdad amor claridad sabiduría justicia divina ❤😊,fe esperanza oración perseverantes diariamente paz bien verdad amor claridad sabiduría justicia divina,positivo,POS,0.017265213653445244,0.18914559483528137,0.7935892343521118,0.7935892343521118,0.6044436395168304,False,6.0
UgzBpiHQkRpqfeyCDwd4AaABAg,n8iP75gIpmw,UC2weSE8rpqkGMOp6StYtVfg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,que verguenza de jente..esto esto lo que logran parir las universidades..y estos corruptos nunca han hecho nada bueno x el pais..lo unico que han hecho es artarse caro a costillas del pueblo...que de aposol...,verguenza jente logran parir universidades corruptos nunca hecho nada bueno x pais unico hecho artarse caro costillas pueblo aposol,negativo,NEG,0.9797906279563904,0.016021503135561943,0.0041878134943544865,0.9797906279563904,0.9637691248208284,False,1.0
UgzDFSLs4n_6XtQjgjZ4AaABAg,lj983NWyAQY,UCyzf29IYjNw67gGIfsjgtxA,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,"Impresionante 👏🏻👏🏻 la ciudad de Guatemala siempre ha tenido alcaldes de visión, Arzú siempre quizo ver una ciudad cosmopolita y de gran desarrollo, esperemos eso siga.",impresionante ciudad guatemala siempre tenido alcaldes visión arzú siempre quizo ver ciudad cosmopolita gran desarrollo esperemos siga,positivo,POS,0.005631098989397287,0.03268573433160782,0.9616830945014954,0.9616830945014954,0.9289973601698875,False,5.0
UgzDK8qo7Il1yafNllJ4AaABAg,PjmxCj-a9Hg,UCzZ6dDCEsLMXbc5pCFXIprw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Adelante Excelentisimo Senor Presidente  Bernardo Arevalo de Leo'n   2028 - 2030.-,adelante excelentisimo senor presidente bernardo arevalo leo n,positivo,POS,0.016636479645967484,0.22205697000026703,0.7613065242767334,0.7613065242767334,0.5392495542764664,False,2.0
UgzESrzC3abcN60poBF4AaABAg,lj983NWyAQY,UCaT6M2zp7X6r6Whd8Vv3kHQ,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,Me encanta poner un negocio en Guatemala en un futuro no muy lejano.,encanta poner negocio guatemala futuro lejano,positivo,POS,0.005319627001881599,0.1383952498435974,0.8562850952148438,0.8562850952148438,0.7178898453712463,False,5.0
UgzFOdujc0-cy9W1Uv14AaABAg,n8iP75gIpmw,UC3NMzdMYryaw82kPTnsaljg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Mientras los Guatemaltecos  muriendo de hambre,mientras guatemaltecos muriendo hambre,negativo,NEG,0.8017629384994507,0.17899444699287415,0.019242621958255768,0.8017629384994507,0.6227684915065765,False,1.0
UgzGYzecKVZyDzajKPV4AaABAg,n8iP75gIpmw,UCLggDc_a5HriXv7I1h02sOA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Cuando comen  puyaso,,,,,,y un niño  del campo come tortilla con sal  ,,,que es lo relevante  ,,,??",comen puyaso niño campo come tortilla sal relevante,negativo,NEG,0.6870330572128296,0.28669989109039307,0.02626704052090645,0.6870330572128296,0.4003331661224365,False,1.0
UgzH_SOr2gGO_dDna5J4AaABAg,n8iP75gIpmw,UCSou6a2OuYGSvPjm5psquyA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Qué descaro de ese vividor,descaro vividor,negativo,NEG,0.9397652745246887,0.04033857211470604,0.01989622600376606,0.9397652745246887,0.8994267024099827,False,1.0
UgzJ85lM1ogkB4KOk2d4AaABAg,PjmxCj-a9Hg,UCtNyHmRZtvGF2hSvI2dUBWw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,Este presidente pendejo no va aser nada si no van a tapar baches menos van a avanzar en otras cosas ya están igual a México con la mañanera y no asen nada solo son abla mierda,presidente pendejo va aser nada van tapar baches menos van avanzar otras cosas igual méxico mañanera asen nada solo abla mierda,negativo,NEG,0.9791271090507507,0.01622331328690052,0.00464961351826787,0.9791271090507507,0.9629037957638502,False,2.0
UgzKcy6Zr6Ele2EAo6J4AaABAg,lj983NWyAQY,UCGqKxQS-z3NZzZF-2w338AA,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,"Me encantaría vivir por un tiempo en Guatemala.
Saludos desde México. :)",encantaría vivir tiempo guatemala saludos méxico,positivo,POS,0.005586082581430674,0.08799669146537781,0.9064172506332397,0.9064172506332397,0.8184205591678619,False,5.0
UgzL_lyzP1gwPdnVQ3Z4AaABAg,yLZS3JiEBg8,UCXO1BBohNWXkK9SBDAG2ySg,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Excelente trabajo !!,excelente trabajo,positivo,POS,0.0061418442055583,0.043518755584955215,0.9503394365310669,0.9503394365310669,0.9068206809461117,False,4.0
UgzMXsCXt9Lh-tk3fZd4AaABAg,6W4u8sGEnGM,UChyps3dqY-VY1_wLeq-2lhw,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"Despues de tanta corrpcion y desfalco por los anteriores gobiernos ladrones que esperaba Rolando? ahora si se puede ver que los fondos de nuestros impuestos se estan usando en lo que deberian de haberse usado hace 40 anios, es muy bueno ver que al fin hay un presidente que esta trabajando no sentado atras de un escritorio llenandose las bolsas!",despues tanta corrpcion desfalco anteriores gobiernos ladrones esperaba rolando ahora puede ver fondos nuestros impuestos usando deberian haberse usado anios bueno ver fin presidente trabajando sentado atras escritorio llenandose bolsas,positivo,POS,0.25584766268730164,0.27108120918273926,0.4730711877346039,0.4730711877346039,0.20198997855186462,True,2.0
UgzMXsCXt9Lh-tk3fZd4AaABAg.A_zGMKwFBhPA_zWhjiGKb7,6W4u8sGEnGM,UCyJhqmMbsvjpoarBBStA2kg,UC-ZtFBHzgkYFh7whZkuR_Ag,Gobierno de la República de Guatemala,Entertainment,"Esoooooo 
Así mero es",esoooooo así mero,positivo,POS,0.01671733148396015,0.2387946993112564,0.744488000869751,0.744488000869751,0.5056933015584946,False,2.0
UgzM_dw7xZDkJJ8eYQ94AaABAg,n8iP75gIpmw,UCXgr7vXlRrsaskPdo097kGA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,asi o mas envelequero...,asi envelequero,negativo,NEG,0.6588798761367798,0.3090793192386627,0.03204088285565376,0.6588798761367798,0.34980055689811707,False,1.0
UgzMppllQcjsXkBLgiZ4AaABAg,n8iP75gIpmw,UCylqlpsh8ENNM1LqgQ1KbxA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Y eso es a lo que sale a luz ¿qué más  nos esconderán?,sale luz esconderán,negativo,NEG,0.8664106726646423,0.12533976137638092,0.008249579928815365,0.8664106726646423,0.7410709112882614,False,3.0
UgzOB-KAGGElQGAPxEZ4AaABAg,n8iP75gIpmw,UC4cXueR2bKGFJV0Fk76gwmA,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Por qué hay 160 diPUTAdos ? Máximo deberían ser 80 diPUTAdos , hambrientos porque saben que el pueblo paga y hasta da propina. Y mientras tanto en el corredor seco la gente se está muriendo de hambre",diputados máximo deberían diputados hambrientos saben pueblo paga da propina mientras tanto corredor seco gente muriendo hambre,negativo,NEG,0.9705830812454224,0.025960324332118034,0.0034566682297736406,0.9705830812454224,0.9446227569133043,False,1.0
UgzOGr7KGQ9pa-CJdgN4AaABAg,n8iP75gIpmw,UCNBnKqWf4d-rS4HwJRQljmQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,"Ósea que por ser diputados TIENEN QUE TENER PRIVILEGIOS A HUEVOS?  25 mil al mes más dietas,mocos etc. pero hablemos de 25 mil,ese ese el salario de 5 ó 6 meses de un ciudadano de a pie… y no tiene carro comida,tel etc gratis como estas ratas,y entre esos diputados los de la junta,los jefes de bloque son los más chuchos,pero quiere justificar todo como que fuese un derecho  y ellos fuesen reyes del país",ósea diputados tienen tener privilegios huevos mil mes dietas mocos etc hablemos mil salario meses ciudadano pie carro comida tel etc gratis ratas diputados junta jefes bloque chuchos quiere justificar fuese derecho fuesen reyes país,negativo,NEG,0.9219271540641785,0.07178699225187302,0.00628586346283555,0.9219271540641785,0.8501401618123055,False,1.0
UgzOYjc2Ii04ZArW7vF4AaABAg,n8iP75gIpmw,UCmvOgzmmXbjUthHy-WJ52hQ,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Eso del ferrogaril nunca se va a realisar.,ferrogaril nunca va realisar,negativo,NEG,0.7932339310646057,0.19191284477710724,0.014853269793093204,0.7932339310646057,0.6013210862874985,False,1.0
UgzOeIbOqa0dhaWyj_B4AaABAg,s0eco-BofOs,UC6xI_MOaxajIWpoP8BH6E_Q,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,wooow,wooow,positivo,POS,0.03428969159722328,0.21356485784053802,0.7521454095840454,0.7521454095840454,0.5385805517435074,False,
UgzPExq20lnf7-8d7_p4AaABAg,lj983NWyAQY,UCtMBF_1O2jY2INlb_luuB_A,UCXa6LVjBzUtmcM3cwbd9e2w,Municipalidad de Guatemala,News & Politics,Que Bonita ciudad mi Guatemala como te extraño algún día regresaremos saludos a todos los paisanos que estamos en el extranjero,bonita ciudad guatemala extraño algún día regresaremos saludos todos paisanos extranjero,positivo,POS,0.08729804307222366,0.20816875994205475,0.7045332193374634,0.7045332193374634,0.49636445939540863,False,5.0
UgzQTWwjC_XVPUNxuXp4AaABAg,OkXlHx0hx-8,UCrqXyRsg-_hTosURZ-uvoKg,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,News & Politics,Que desgraciados sin Corazón y porque mandarlos a un pais del que no pertenesen ???? Si los  deportan por lo menos deverian de hacerlo al pais que pertenesen haci la familia puede verlos y ver sus nesecidad.,desgraciados corazón mandarlos pais pertenesen deportan menos deverian hacerlo pais pertenesen haci familia puede verlos ver nesecidad,negativo,NEG,0.9496843218803406,0.04356509447097778,0.006750582717359066,0.9496843218803406,0.9061192274093628,False,6.0
UgzRlz8OqalaHh8EnUl4AaABAg,OkXlHx0hx-8,UCGZMgmM92E3njyXNe9-kjAQ,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,News & Politics,""" Ayudanos a luchar contra el racismo y los malos tratos; vete de regreso a tu pais""
                                              Someone.",ayudanos luchar racismo malos tratos vete regreso pais someone,neutral,NEU,0.4264073371887207,0.44193390011787415,0.13165874779224396,0.44193390011787415,0.015526562929153442,True,6.0
UgzRlz8OqalaHh8EnUl4AaABAg.Aa9hqaKl_ywAaB_OUjpKKh,OkXlHx0hx-8,UCi2KiZq63sRq8Mfbcp-MelQ,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,News & Politics,"It ghe LAW 
You don't make your own rules!",it ghe law you don t make your own rules,negativo,NEG,0.6800312399864197,0.24446874856948853,0.07550003379583359,0.6800312399864197,0.43556249141693115,False,6.0
UgzRyWsi9Ed1wsXKgwd4AaABAg,yLZS3JiEBg8,UCOY3XpD9qMCRSA8AA8c4CAw,UCE4rsXcgDb6e1-a9iTbWzfg,Quorum,News & Politics,Muy buena explicación para entender los carteles y la necesidad de una Ley de Competencia. Felicitaciones.,buena explicación entender carteles necesidad ley competencia felicitaciones,positivo,POS,0.0077590662986040115,0.0470597967505455,0.945181131362915,0.945181131362915,0.8981213346123695,False,4.0
UgzSjpcAY2zvJ6i-poh4AaABAg,is3Mk5oC19g,UCfRqgt2O-vjzUDMZY_tnxQw,UCt5Dw7ePnn0AqPqRF8Xpjkw,TN23 Guatemala,News & Politics,Robando en una iglesia eso es un gran pecado,robando iglesia gran pecado,negativo,NEG,0.7439435720443726,0.22535812854766846,0.030698290094733238,0.7439435720443726,0.5185854434967041,False,3.0
